Drugbank id	Weight (Da)
DB13543	307.966
DB13544	165.192
DB13545	301.139
DB13546	412.87
DB13547	417.52
DB13548	470.158
DB13549	137.182
DB13550	269.388
DB13551	249.269
DB13552	409.425
DB13553	466.4
DB13554	355.453
DB13555	369.528
DB13556	560.6
DB13557	446.01
DB13558	405.88
DB13559	223.272
DB13560	-1
DB13561	259.78
DB13563	294.394
DB13564	384.52
DB13565	364.593
DB13566	321.464
DB13567	446.496
DB13568	510.067
DB13569	126.75
DB13570	-1
DB13571	670.837
DB13572	145.202
DB13573	238.203
DB13574	145.246
DB13575	707.865
DB13576	393.291
DB13577	208.217
DB13578	236.315
DB13579	323.392
DB13580	355.38
DB13581	339.52
DB13582	248.034
DB13583	182.219
DB13584	423.642
DB13585	106.081
DB13586	300.4351
DB13587	304.4669
DB13588	383.5237
DB13590	600.584
DB13591	445.6
DB13592	279.3381
DB13593	272.32
DB13595	280.445
DB13596	265.2634
DB13597	171.204
DB13598	74.1216
DB13599	460.149
DB13600	505.199
DB13601	158.157
DB13602	326.48
DB13603	257.07
DB13604	184.287
DB13605	367.489
DB13606	321.464
DB13607	475.38
DB13608	400.58
DB13609	477.42
DB13610	398.466
DB13611	256.73
DB13612	458.436
DB13613	185.63
DB13614	230.33
DB13615	1277.515
DB13616	429.5126
DB13617	328.81
DB13618	280.3178
DB13619	329.484
DB13620	234.245
DB13621	842.615
DB13622	475.614
DB13623	307.41
DB13624	179.2588
DB13625	267.329
DB13626	153.07
DB13627	261.2301
DB13628	166.1739
DB13629	232.283
DB13630	284.422
DB13631	608.688
DB13632	288.31
DB13633	-1
DB13634	264.329
DB13635	367.449
DB13636	493.564
DB13637	416.3
DB13638	627.65
DB13639	203.915
DB13640	512.731
DB13641	234.28
DB13642	295.426
DB13643	464.904
DB13644	142.18
DB13645	413.54
DB13646	-1
DB13647	-1
DB13648	666.909
DB13649	278.355
DB13650	377.2786
DB13651	402.92
DB13652	326.484
DB13653	370.916
DB13654	360.307
DB13655	178.235
DB13656	329.22
DB13657	313.309
DB13658	-1
DB13659	255.27
DB13660	378.44
DB13661	214.2
DB13662	181.235
DB13663	270.7
DB13664	569.06
DB13665	356.441
DB13666	445.36
DB13667	515.52
DB13668	188.274
DB13669	87.1204
DB13670	216.284
DB13671	314.47
DB13672	298.4
DB13673	483.5139
DB13674	253.2527
DB13675	311.4
DB13676	479.07
DB13677	321.333
DB13678	321.505
DB13679	274.79
DB13680	215.212
DB13681	316.449
DB13682	514.577
DB13683	272.392
DB13684	423.72
DB13685	366.545
DB13686	433.3
DB13687	356.445
DB13688	-1
DB13689	416.646
DB13690	70.091
DB13691	822.986
DB13692	345.395
DB13693	414.45
DB13694	416.521
DB13695	340.5
DB13696	326.57
DB13697	237.29
DB13698	115.854
DB13699	231.29
DB13700	-1
DB13701	670.968
DB13702	601.61
DB13703	151.209
DB13704	-1
DB13705	693.92
DB13706	691.859
DB13707	194.05
DB13708	337.78
DB13709	247.338
DB13710	302.451
DB13711	500.548
DB13712	242.38
DB13713	293.41
DB13714	258.405
DB13715	604.697
DB13716	278.3435
DB13717	350.4507
DB13718	326.44
DB13719	284.181
DB13720	278.418
DB13721	416.297
DB13722	251.71
DB13723	146.19
DB13724	285.27
DB13725	281.443
DB13726	214.24
DB13727	235.33
DB13728	444.9
DB13729	398.4125
DB13730	268.185
DB13731	307.434
DB13732	365.98
DB13733	98.145
DB13734	-1
DB13735	-1
DB13736	218.3
DB13737	236.271
DB13738	320.477
DB13739	406.45
DB13740	155.197
DB13741	1127.712
DB13742	-1
DB13743	526.2
DB13744	288.307
DB13745	604.35
DB13746	302.414
DB13747	149.1882
DB13748	351.38
DB13749	450.629
DB13750	288.3018
DB13751	822.942
DB13752	331.4061
DB13753	349.53
DB13754	223.228
DB13755	1253.871
DB13756	548.673
DB13757	369.421
DB13758	257.71
DB13759	337.486
DB13760	434.51
DB13761	102000.0
DB13762	359.443
DB13763	390.15
DB13764	654.574
DB13765	271.5
DB13766	491.627
DB13767	324.77
DB13768	244.028
DB13769	425.354
DB13770	224.26
DB13771	266.926
DB13772	363.407
DB13773	280.3
DB13774	332.595
DB13775	295.44
DB13776	353.116
DB13777	225.288
DB13778	548.43
DB13779	263.12
DB13780	471.26
DB13781	339.392
DB13782	296.414
DB13783	415.83
DB13784	427.61
DB13785	236.315
DB13786	334.483
DB13787	273.376
DB13788	435.01
DB13789	234.096
DB13790	388.85
DB13791	523.97
DB13792	345.84
DB13793	294.398
DB13794	358.46
DB13795	339.193
DB13796	320.45
DB13797	516.562
DB13798	992.18
DB13799	157.169
DB13800	270.294
DB13801	272.13
DB13802	186.251
DB13803	354.81
DB13804	218.27
DB13805	262.309
DB13806	391.474
DB13807	152.18
DB13808	276.383
DB13809	-1
DB13810	255.405
DB13811	-1
DB13812	269.305
DB13813	393.732
DB13814	481.52
DB13815	313.397
DB13816	493.54
DB13817	237.097
DB13818	649.667
DB13819	287.407
DB13820	330.45
DB13821	440.47
DB13822	329.46
DB13823	303.3165
DB13824	400.471
DB13825	347.455
DB13826	146.23
DB13827	201.273
DB13828	434.288
DB13829	230.288
DB13830	405.849
DB13831	158.032
DB13832	327.72
DB13833	304.409
DB13834	633.22
DB13835	365.477
DB13836	361.42
DB13837	348.756
DB13838	120.17
DB13839	238.195
DB13840	329.48
DB13841	400.97
DB13842	329.316
DB13843	392.88
DB13844	354.469
DB13845	325.452
DB13846	311.85
DB13847	596.34
DB13848	214.183
DB13849	327.81
DB13850	320.49
DB13851	312.406
DB13852	211.73
DB13853	240.35
DB13854	278.4296
DB13855	275.22
DB13856	447.32
DB13857	312.4458
DB13858	293.43
DB13860	206.201
DB13861	835.1644
DB13862	262.858
DB13863	340.1157
DB13864	-1
DB13865	478.633
DB13866	300.442
DB13867	444.51
DB13868	273.1857
DB13869	241.29
DB13871	281.331
DB13872	335.185
DB13873	318.75
DB13874	473.383
DB13875	214.2631
DB13876	310.191
DB13877	292.032
DB13878	1113.201
DB13879	838.87
DB13881	-1
DB13884	125000.0
DB13886	-1
DB13892	-1
DB13893	-1
DB13894	-1
DB13896	-1
DB13897	-1
DB13898	-1
DB13899	-1
DB13900	-1
DB13901	-1
DB13902	-1
DB13903	-1
DB13906	-1
DB13908	178.275
DB13909	394.091
DB13910	638.598
DB13912	1110.092
DB13914	805.96
DB13915	-1
DB13916	291.2627
DB13917	167.205
DB13919	440.454
DB13923	145637.0
DB13924	-1
DB13925	1502.33
DB13926	-1
DB13928	4113.641
DB13929	620.5
DB13930	433.33
DB13931	453.542
DB13932	1330000.0
DB13933	98000.0
DB13934	338.253
DB13940	255.38
DB13941	535.52
DB13943	412.614
DB13944	400.594
DB13946	456.711
DB13947	624.866
DB13948	312.369
DB13949	55.845
DB13950	426.516
DB13951	332.484
DB13952	314.4186
DB13953	376.488
DB13954	396.5622
DB13955	496.732
DB13956	356.4984
DB13958	330.468
DB13960	199.988
DB13961	-1
DB13963	147.002
DB13967	561.69
DB13975	-1
DB13976	-1
DB13977	138.2055
DB13978	248.71
DB13979	-1
DB13981	370.489
DB13983	330.292
DB13984	42.081
DB13985	1609.55
DB13988	352.49
DB13989	425.84
DB13993	397.39
DB13994	354.385
DB13995	1321.571
DB13996	142.393
DB13997	571.55
DB13998	-1
DB13999	173000.0
DB14001	530.79
DB14002	472.7428
DB14003	-1
DB14004	144400.0
DB14006	241.287
DB14007	393.349
DB14009	-1
DB14010	218.2948
DB14011	628.938
DB14012	144100.0
DB14013	437.94
DB14014	479.04
DB14015	104.061
DB14016	-1
DB14017	555.716
DB14018	259.063
DB14019	688.608
DB14022	-1
DB14025	365.79
DB14026	154.186
DB14027	3339.763
DB14028	270.714
DB14029	293.345
DB14031	204.237
DB14033	309.34
DB14034	420.48
DB14035	353.44
DB14039	-1
DB14040	-1
DB14041	-1
DB14042	147000.0
DB14043	299.4919
DB14046	-1
DB14048	365.452
DB14049	62.0049
DB14050	286.415
DB14051	1249.384
DB14052	1263.411
DB14055	308.3279
DB14056	724.973
DB14057	1111.338
DB14058	1085.442
DB14059	401.79
DB14060	314.357
DB14061	356.48
DB14062	866.099
DB14063	454.611
DB14064	334.4977
DB14065	468.545
DB14066	622.762
DB14067	481.596
DB14068	609.723
DB14069	494.683
DB14070	688.741
DB14071	292.2
DB14072	641.762
DB14074	229.3159
DB14093	296.463
DB14094	446.7055
DB14125	396.4364
DB14126	287.2123
DB14132	214.609
DB14146	595.73
DB14184	132.1592
DB14185	660.72
DB14186	134.1751
DB14193	365.94
DB14194	478.15
DB14207	435.4935
DB14208	388.4574
DB14209	402.484
DB14210	470.5149
DB14211	-1
DB14213	340.4146
DB14217	410.4629
DB14218	546.94
DB14219	130.099
DB14221	464.98
DB14231	-1
DB14232	277.323
DB14240	-1
DB14256	-1
DB14337	-1
DB14384	-1
DB14385	-1
DB14394	-1
DB14409	-1
DB14443	-1
DB14445	-1
DB14449	-1
DB14473	-1
DB14476	430.717
DB14479	389.75
DB14481	172.086
DB14482	198.106
DB14483	390.31
DB14484	374.537
DB14485	415.61
DB14486	298.251
DB14487	183.497
DB14488	446.139
DB14489	171.917
DB14490	406.077
DB14491	169.901
DB14492	419.8117
DB14493	213.5
DB14498	98.1423
DB14499	174.259
DB14500	39.0983
DB14501	302.041
DB14502	141.9588
DB14503	-1
DB14504	-1
DB14505	201.219
DB14506	23.95
DB14507	209.92
DB14508	129.95
DB14509	73.89
DB14512	521.429
DB14513	26.321
DB14514	254.521
DB14515	200.429
DB14516	22.9898
DB14517	121.9529
DB14518	204.1136
DB14519	26.9815
DB14520	967.803
DB14521	107.8682
DB14523	94.9714
DB14526	241.095
DB14527	238.0108
DB14528	637.437
DB14529	418.305
DB14530	148.05
DB14532	65.409
DB14533	136.315
DB14538	460.567
DB14539	404.4966
DB14540	432.557
DB14541	486.649
DB14542	442.445
DB14543	488.613
DB14544	446.5763
DB14545	462.539
DB14546	96.063
DB14548	-1
DB14562	-1
DB14568	582.97
DB14569	370.344
DB14570	330.4611
DB14575	254.2839
DB14577	40.078
DB14579	138.9055
DB14580	-1
DB14581	518.581
DB14582	-1
DB14583	370.489
DB14585	-1
DB14596	466.96
DB14597	146000.0
DB14598	374.268
DB14600	336.2063
DB14619	-1
DB14620	-1
DB14627	401.418
DB14631	440.429
DB14633	460.523
DB14634	432.488
DB14635	448.44
DB14637	420.477
DB14639	452.679
DB14641	456.5711
DB14642	1056.23
DB14643	472.578
DB14644	474.55
DB14646	400.471
DB14651	516.14
DB14652	452.95
DB14655	360.538
DB14659	396.527
DB14661	493.04
DB14669	472.446
DB14672	328.75
DB14678	410.598
DB14679	408.582
DB14680	316.353
DB14681	360.444
DB14684	-1
DB14685	-1
DB14695	88.851
DB14700	234.0
DB14707	146000.0
DB14708	205.66
DB14711	-1
DB14712	115000.0
DB14713	7183.077
DB14715	465.68
DB14718	354.211
DB14719	296.39
DB14723	428.444
DB14724	154400.0
DB14725	490.51
DB14726	471.521
DB14730	-1
DB14731	-1
DB14732	277.2792
DB14733	690.66
DB14737	310.437
DB14738	-1
DB14740	-1
DB14749	-1
DB14751	-1
DB14752	-1
DB14753	280.331
DB14754	194.234
DB14762	145600.0
DB14763	251.715
DB14765	397.482
DB14776	-1
DB14777	1553.837
DB14778	-1
DB14783	255.226
DB14784	-1
DB14792	672.26
DB14809	-1
DB14811	-1
DB14813	509.67
DB14824	-1
DB14843	-1
DB14844	386.499
DB14860	561.44
DB14864	26000.0
DB14865	-1
DB14871	-1
DB14877	-1
DB14879	752.21
DB14891	-1
DB14897	-1
DB14905	-1
DB14906	545.457
DB14907	-1
DB14908	-1
DB14919	-1
DB14930	243.225
DB14936	580.8821
DB14938	330.355
DB14947	-1
DB14951	-1
DB14952	-1
DB14959	-1
DB14962	-1
DB14963	-1
DB14967	-1
DB14975	337.379
DB14988	-1
DB14997	-1
DB14999	-1
DB15014	-1
DB15022	-1
DB15035	471.561
DB15044	-1
DB15045	-1
DB15051	422.226
DB15057	580.482
DB15066	16300.0
DB15076	-1
DB15089	-1
DB15090	-1
DB15091	380.375
DB15093	-1
DB15095	-1
DB15101	-1
DB15104	-1
DB15112	-1
DB15113	-1
DB15118	-1
DB15119	-1
DB15120	377.488
DB15122	285.359
DB15130	211.33
DB15131	-1
DB15135	-1
DB15157	469.84
DB15160	-1
DB15167	364.461
DB15171	-1
DB15172	-1
DB15192	372.472
DB15193	691.03
DB15197	388.402
DB15203	278.71
DB15206	545.91
DB15213	835.008
DB15215	589.694
DB15217	-1
DB15225	-1
DB15245	498.562
DB15246	494.452
DB15250	444.93
DB15252	-1
DB15253	-1
DB15263	-1
DB15271	146000.0
DB15274	-1
DB15277	-1
DB15289	152.237
DB15290	-1
DB15300	326.44
DB15317	337.423
DB15321	495.62
DB15328	549.554
DB15332	-1
DB15334	284.267
DB15335	268.268
DB15336	-1
DB15349	-1
DB15354	-1
DB15357	281.42
DB15360	393.515
DB15363	-1
DB15366	1565.841
DB15381	512.778
DB15383	-1
DB15394	416.6795
DB15397	-1
DB15409	-1
DB15415	-1
DB15419	394.41
DB15427	372.091
DB15428	-1
DB15432	-1
DB15441	-1
DB15443	-1
DB15444	597.66
DB15445	305.071
DB15453	-1
DB15461	-1
DB15463	-1
DB15465	403.478
DB15466	697.62
DB15477	418.398
DB15478	-1
DB15483	-1
DB15488	786.733
DB15489	363.238
DB15492	340.845
DB15493	360.43
DB15494	1486.55
DB15495	505.567
DB15496	477.513
DB15498	446.559
DB15528	-1
DB15559	-1
DB15565	389.4455
DB15566	402.4807
DB15568	-1
DB15569	560.606
DB15570	-1
DB15575	840.26
DB15578	341.487
DB15593	-1
DB15594	854.02
DB15595	-1
DB15598	431.154
DB15599	-1
